DATE,SCRIP CODE,DELIVERY QTY,DELIVERY VAL,DAY'S VOLUME,DAY'S TURNOVER,DELV. PER.
2021-10-11,539275,5604,493152,11228,974784,49.91
2021-10-11,539276,1400,685650,3985,1992748,35.13
2021-10-11,539287,21404,636769,27278,831385,78.47
2021-10-11,539288,1566,48080,1566,48080,100.0
2021-10-11,539289,94942,8658711,148702,13385685,63.85
2021-10-11,539290,31183,743715,39277,946537,79.39
2021-10-11,539291,23927,183042,30593,234527,78.21
2021-10-11,539300,1192,32482,1251,31450,95.28
2021-10-11,539301,19512,4046789,28964,5943461,67.37
2021-10-11,539302,4588,4906866,12140,12885984,37.79
2021-10-11,539304,5134,64962,5134,64962,100.0
2021-10-11,539309,27027,7586716,27027,7586716,100.0
2021-10-11,539310,208568,8655572,463457,19227362,45.0
2021-10-11,539312,66,41542,88,55679,75.0
2021-10-11,539313,107,201919,136,257426,78.68
2021-10-11,539331,5460,659841,10717,1302102,50.95
2021-10-11,539332,15500,659525,30634,1314435,50.6
2021-10-11,539334,4886,1206842,12228,3054105,39.96
2021-10-11,539336,57278,35586822,97735,60890270,58.61
2021-10-11,539346,78240,1247928,131862,2099317,59.33
2021-10-11,539353,397,84125,478,100747,83.05
2021-10-11,539354,1728,134093,1937,151197,89.21
2021-10-11,539359,44448,824511,67349,1275600,66.0
2021-10-11,539363,921,5724,921,5724,100.0
2021-10-11,539378,3,94,3,94,100.0
2021-10-11,539383,2833,16995,2833,16995,100.0
2021-10-11,539384,1204,11471,1204,11471,100.0
2021-10-11,539391,3324,44708,4332,57111,76.73
2021-10-11,539398,1915,58408,2015,61831,95.04
2021-10-11,539399,2940,551397,3785,717843,77.68
2021-10-11,539400,2069,1485749,2883,2106995,71.77
2021-10-11,539403,5000,22250,5000,22250,100.0
2021-10-11,539404,14687,1152930,16409,1290214,89.51
2021-10-11,539405,11,191,11,191,100.0
2021-10-11,539407,64010,2784435,82880,3635707,77.23
2021-10-11,539408,350,329,350,329,100.0
2021-10-11,539409,20,248,20,248,100.0
2021-10-11,539410,53694,206482,53694,206482,100.0
2021-10-11,539428,40074,4558418,76019,8843384,52.72
2021-10-11,539436,145753,4620371,189964,6062206,76.73
2021-10-11,539437,1181212,56402873,2267378,108814440,52.1
2021-10-11,539447,1983,27366,2066,29158,95.98
2021-10-11,539448,108361,214232285,177523,356134180,61.04
2021-10-11,539450,14036,2191722,27792,4355443,50.5
2021-10-11,539469,211,11909,211,11909,100.0
2021-10-11,539470,2002,286787,15212,2194512,13.16
2021-10-11,539479,2579,65507,4060,104635,63.52
2021-10-11,539480,113,21310,196,37315,57.65
2021-10-11,539486,1035,1542,1035,1542,100.0
2021-10-11,539487,15,9599,22,14103,68.18
2021-10-11,539494,4451,34254,4451,34254,100.0
2021-10-11,539506,11065,115455,11065,115455,100.0
2021-10-11,539515,130,46020,190,67638,68.42
2021-10-11,539516,3146,606549,3725,715005,84.46
2021-10-11,539517,1797,1167637,1893,1226517,94.93
2021-10-11,539518,2253,260265,2253,260265,100.0
2021-10-11,539519,107514,4800501,171409,7456079,62.72
2021-10-11,539521,10000,133000,10000,133000,100.0
2021-10-11,539522,5,266,5,266,100.0
2021-10-11,539523,4262,16735809,27965,110584854,15.24
2021-10-11,539524,1077,3980323,3114,11497869,34.59
2021-10-11,539525,55947,121653,55947,121653,100.0
2021-10-11,539526,1677699,1073728,2209119,1436050,75.94
2021-10-11,539527,184,69359,185,69140,99.46
2021-10-11,539528,816,23379,841,24186,97.03
2021-10-11,539542,701,2592719,1852,6852105,37.85
2021-10-11,539544,4653,16519,4653,16242,100.0
2021-10-11,539545,248,12710,248,12710,100.0
2021-10-11,539551,4717,2341283,7983,4000086,59.09
2021-10-11,539561,451,58160,451,58160,100.0
2021-10-11,539562,3204,254398,4091,323805,78.32
2021-10-11,539570,67200,343392,96000,500352,70.0
2021-10-11,539584,18734,29037,18734,29037,100.0
2021-10-11,539593,2500,12175,2500,12175,100.0
2021-10-11,539594,74811,1615917,74811,1615917,100.0
2021-10-11,539596,5,33,5,32,100.0
2021-10-11,539597,7896,2339980,18638,5561517,42.36
2021-10-11,539598,10116,417265,10116,417265,100.0
2021-10-11,539607,3071,32980,3071,32980,100.0
2021-10-11,539620,1800,57420,2753,87797,65.38
2021-10-11,539621,6126,51459,6126,49815,100.0
2021-10-11,539636,17840,1780432,31306,3103774,56.99
2021-10-11,539658,2546,13467831,4310,22716299,59.07
2021-10-11,539659,1000,21850,1000,21850,100.0
2021-10-11,539660,4834,4474351,7111,6771834,67.98
2021-10-11,539661,25251,366811,25251,366811,100.0
2021-10-11,539669,24632,16503,24632,16503,100.0
2021-10-11,539673,5145,54896,5145,54896,100.0
2021-10-11,539678,7610,1792155,13384,3177032,56.86
2021-10-11,539679,6112,51647,7850,66837,77.86
2021-10-11,539686,3280,328164,31122,3125759,10.54
2021-10-11,539692,5117,55469,5117,55468,100.0
2021-10-11,539697,185,3015,185,3015,100.0
2021-10-11,539725,19792,850067,25318,1088572,78.17
2021-10-11,539730,4568,2322143,6912,3518843,66.09
2021-10-11,539742,6208,194945,6208,194945,100.0
2021-10-11,539761,3319,29539,3319,29539,100.0
2021-10-11,539767,55647,724397,55647,724397,100.0
2021-10-11,539770,5347,23536,5347,23536,100.0
2021-10-11,539773,3601685,12930050,3721428,13358577,96.78
2021-10-11,539784,570,103438,835,151393,68.26
2021-10-11,539785,87592,4007334,120305,5517928,72.81
2021-10-11,539787,8088,1974686,32531,7982204,24.86
2021-10-11,539798,3663,28206,4603,35259,79.58
2021-10-11,539799,3957,258734,3957,258734,100.0
2021-10-11,539800,64420,590088,86169,806836,74.76
2021-10-11,539807,131034,6073426,414248,19325544,31.63
2021-10-11,539814,249471,4902106,292045,5684540,85.42
2021-10-11,539833,129967,61085,134967,63288,96.3
2021-10-11,539835,925,74463,926,74476,99.89
2021-10-11,539837,4601,3590486,4601,3590486,100.0
2021-10-11,539841,89010,34286652,130526,49144900,68.19
2021-10-11,539844,121899,16230852,254533,33300525,47.89
2021-10-11,539854,1875,1791048,1875,1791048,100.0
2021-10-11,539861,88087,420175,111990,552637,78.66
2021-10-11,539871,4847,5601678,9898,11498456,48.97
2021-10-11,539872,73462,32154318,98641,42432313,74.47
2021-10-11,539874,21299,3302410,48126,7442699,44.26
2021-10-11,539875,345,15732,345,16252,100.0
2021-10-11,539876,8586,4119993,33120,15889615,25.92
2021-10-11,539883,1824,3688128,4831,9746311,37.76
2021-10-11,539884,4223,377226,4223,377226,100.0
2021-10-11,539889,41300,5589955,101326,13789098,40.76
2021-10-11,539894,221476,932414,237063,1001053,93.42
2021-10-11,539910,37259,134350,37259,134350,100.0
2021-10-11,539911,5977,83678,6587,89591,90.74
2021-10-11,539917,200432,2173153,200432,2173153,100.0
2021-10-11,539921,170,19544,170,19544,100.0
2021-10-11,539938,795,32925,795,32925,100.0
2021-10-11,539939,3292,142050,4109,177491,80.12
2021-10-11,539940,10670,1461790,25760,3525402,41.42
2021-10-11,539945,2898,282324,4988,485245,58.1
2021-10-11,539947,170,2097,170,2097,100.0
2021-10-11,539956,9698,12132683,10815,12886969,89.67
2021-10-11,539957,12782,13674823,24000,25710034,53.26
2021-10-11,539962,233493,60801,233493,60801,100.0
2021-10-11,539963,75198,6089081,75198,6089081,100.0
2021-10-11,539978,1736,1598422,7752,7228959,22.39
2021-10-11,539980,859,92609,957,103114,89.76
2021-10-11,539982,7060,87534,7060,87534,100.0
2021-10-11,539984,42,219495,54,282922,77.78
2021-10-11,539985,8000,72000,8000,72000,100.0
2021-10-11,539986,57095,7936205,98282,13786965,58.09
2021-10-11,539992,1054424,4765996,1054424,4765996,100.0
2021-10-11,539997,3000,2586000,3000,2586000,100.0
2021-10-11,540005,52670,314774956,66588,395043970,79.1
2021-10-11,540006,37795,270613,54035,383059,69.95
2021-10-11,540008,1220,703135,3686,2121940,33.1
2021-10-11,540023,4411,167839,6030,214483,73.15
2021-10-11,540025,69365,28633872,117582,48996558,58.99
2021-10-11,540026,2197,9169,2197,9169,100.0
2021-10-11,540027,50,24933,3946,1944803,1.27
2021-10-11,540047,38804,26324634,116662,79089800,33.26
2021-10-11,540048,5258,1769843,10780,3625337,48.78
2021-10-11,540061,8106,1188340,11299,1650304,71.74
2021-10-11,540062,74,3108,74,3108,100.0
2021-10-11,540063,15612,81651,15612,81627,100.0
2021-10-11,540064,98268,5247512,257946,14010552,38.1
2021-10-11,540065,41063,7925159,180458,34970768,22.75
2021-10-11,540073,17491,4559904,35642,9398028,49.07
2021-10-11,540078,9686,3051575,17425,5570603,55.59
2021-10-11,540080,36660,1037478,39827,1164017,92.05
2021-10-11,540082,9000,201600,9000,203250,100.0
2021-10-11,540083,6661,12988,6661,12988,100.0
2021-10-11,540108,21190,233726,25398,283208,83.43
2021-10-11,540115,3322,15567059,14178,65819508,23.43
2021-10-11,540124,5189,5410311,12660,13202212,40.99
2021-10-11,540125,73600,5424320,105600,7543680,69.7
2021-10-11,540133,360077,237742216,416358,274648799,86.48
2021-10-11,540134,18214,54642,21714,66292,83.88
2021-10-11,540135,33871,259218,33871,259218,100.0
2021-10-11,540136,9366,664050,14146,1010336,66.21
2021-10-11,540143,5425,1296033,8061,1944433,67.3
2021-10-11,540144,17500,256200,22500,337500,77.78
2021-10-11,540145,2685,4236393,4629,7400454,58.0
2021-10-11,540147,50,1580,50,1580,100.0
2021-10-11,540153,8514,14179642,11263,18628558,75.59
2021-10-11,540154,2,1263,3,1891,66.67
2021-10-11,540159,41137,393270,53421,507693,77.01
2021-10-11,540168,936,22400,936,22400,100.0
2021-10-11,540173,6008,3881769,8907,5757299,67.45
2021-10-11,540174,1774,34179,1774,34179,100.0
2021-10-11,540175,915,10020,1007,11241,90.86
2021-10-11,540180,27550,25140753,46331,42318883,59.46
2021-10-11,540190,10,119,10,118,100.0
2021-10-11,540192,344264,5239699,395548,5950491,87.03
2021-10-11,540198,66896,2826356,76175,3242432,87.82
2021-10-11,540203,1563,3842480,2801,6817299,55.8
2021-10-11,540204,80,6900,80,6900,100.0
2021-10-11,540205,3194,2667984,3194,2667984,100.0
2021-10-11,540210,74315,1010684,90647,1244316,81.98
2021-10-11,540212,1726,2761687,3176,5086463,54.34
2021-10-11,540222,43422,27768369,109558,70284682,39.63
2021-10-11,540243,1364,60220,1364,60220,100.0
2021-10-11,540252,1304,165584,1304,165584,100.0
2021-10-11,540253,22941,53443,22941,53443,100.0
2021-10-11,540254,521,7550,521,7549,100.0
2021-10-11,540259,32276,251487,32276,251487,100.0
2021-10-11,540266,31405,1103611,31405,1103611,100.0
2021-10-11,540268,22272,14330919,23144,15048202,96.23
2021-10-11,540293,24645,2585261,90385,9562201,27.27
2021-10-11,540311,2839,786119,2839,786119,100.0
2021-10-11,540359,1570,65312,3312,139076,47.4
2021-10-11,540360,25,2097,25,2096,100.0
2021-10-11,540361,15064,961396,15064,961396,100.0
2021-10-11,540366,29264,705263,34131,830167,85.74
2021-10-11,540376,187028,835549704,246478,1107573047,75.88
2021-10-11,540385,788,7061,788,7061,100.0
2021-10-11,540386,6269,103401,6269,103401,100.0
2021-10-11,540393,6000,423000,8000,566900,75.0
2021-10-11,540395,9000,1188000,12000,1599675,75.0
2021-10-11,540401,411,40772,789,79371,52.09
2021-10-11,540403,47208,3941868,56686,4661290,83.28
2021-10-11,540405,6,456,6,456,100.0
2021-10-11,540425,8863,5405101,19006,11680565,46.63
2021-10-11,540481,1,9,1,8,100.0
2021-10-11,540497,24816,3322863,37537,4973448,66.11
2021-10-11,540519,12428,942043,15145,1156859,82.06
2021-10-11,540526,20487,1191320,25836,1501252,79.3
2021-10-11,540530,137384,6161673,325134,14635024,42.25
2021-10-11,540544,19417,9787139,73133,37843375,26.55
2021-10-11,540545,12542,191266,16594,255619,75.58
2021-10-11,540565,9016,1249438,12179,1677732,74.03
2021-10-11,540570,515,19158,713,27100,72.23
2021-10-11,540575,17490,1887171,23905,2579835,73.16
2021-10-11,540590,1300,191954,1300,191954,100.0
2021-10-11,540595,62808,30107015,112360,54622502,55.9
2021-10-11,540596,3538,2793251,12623,10114412,28.03
2021-10-11,540602,4711,1397990,7212,2180135,65.32
2021-10-11,540611,5395,6536043,17544,21374755,30.75
2021-10-11,540612,139,20187,386,56068,36.01
2021-10-11,540613,3000,89250,3000,89250,100.0
2021-10-11,540614,672981,11676221,1175693,20202667,57.24
2021-10-11,540615,194501,2512953,286719,3575595,67.84
2021-10-11,540621,4872,153468,10032,319752,48.56
2021-10-11,540642,5688,1501917,10903,2908456,52.17
2021-10-11,540647,1989,181994,2155,198203,92.3
2021-10-11,540648,308,27120,406,35513,75.86
2021-10-11,540649,7821,3594141,16796,7777537,46.56
2021-10-11,540650,1580,496752,2392,761342,66.05
2021-10-11,540653,1540367,10135615,2219083,14542477,69.41
2021-10-11,540654,23137,1361613,44418,2658233,52.09
2021-10-11,540669,391,17764,398,18013,98.24
2021-10-11,540673,13111,6632200,25071,12745452,52.3
2021-10-11,540678,5188,1872868,8402,3052438,61.75
2021-10-11,540679,381,299219,874,701461,43.59
2021-10-11,540680,42339,12650894,116543,34956043,36.33
2021-10-11,540686,7808,2363482,8912,2737925,87.61
2021-10-11,540691,152898,16681172,331805,36652252,46.08
2021-10-11,540692,4130,1265019,12919,4010719,31.97
2021-10-11,540693,817,55924,867,59327,94.23
2021-10-11,540694,22400,9199680,25600,10624160,87.5
2021-10-11,540696,16,624,16,624,100.0
2021-10-11,540697,22091,38703,22091,38703,100.0
2021-10-11,540699,26132,140860627,118078,639774385,22.13
2021-10-11,540700,7845,237704,9801,297991,80.04
2021-10-11,540701,17372,4172755,38045,9271113,45.66
2021-10-11,540702,43718,3189229,79915,5996448,54.71
2021-10-11,540703,130,831,130,763,100.0
2021-10-11,540704,2474,2429963,4183,4148720,59.14
2021-10-11,540709,324466,1393120,324466,1393120,100.0
2021-10-11,540710,11012,2201299,45457,9137991,24.22
2021-10-11,540715,12000,259800,12000,268950,100.0
2021-10-11,540716,207087,316776623,213053,325824456,97.2
2021-10-11,540717,21,299,21,298,100.0
2021-10-11,540718,6000,144000,6000,144000,100.0
2021-10-11,540719,428919,513370363,453723,543470729,94.53
2021-10-11,540724,1826,1270349,6262,4357767,29.16
2021-10-11,540725,6090,4864692,10494,8281599,58.03
2021-10-11,540726,6617,260379,9664,379528,68.47
2021-10-11,540728,562,131508,646,151505,87.0
2021-10-11,540729,3750,524813,5250,713700,71.43
2021-10-11,540730,1336,59519,1542,68847,86.64
2021-10-11,540735,44000,5178800,56000,6532000,78.57
2021-10-11,540737,2153,882838,3524,1439372,61.1
2021-10-11,540738,75000,3825000,75000,3335400,100.0
2021-10-11,540743,917,572392,2046,1281380,44.82
2021-10-11,540744,4037,53301,4037,53301,100.0
2021-10-11,540749,633,499058,1206,956665,52.49
2021-10-11,540750,430722,336135449,2280146,1758260106,18.89
2021-10-11,540755,33303,4852248,86857,12715910,38.34
2021-10-11,540757,4000,1004800,4000,1004800,100.0
2021-10-11,540762,5832,7935894,12447,17201060,46.85
2021-10-11,540767,81083,36045448,112413,49751819,72.13
2021-10-11,540768,4880,3628036,7664,5705082,63.67
2021-10-11,540769,6168,1016487,10113,1677673,60.99
2021-10-11,540774,967,306588,1953,620493,49.51
2021-10-11,540775,3364,781626,6940,1646498,48.47
2021-10-11,540776,9879,4816013,12067,5786123,81.87
2021-10-11,540777,793815,572922128,849974,613407064,93.39
2021-10-11,540782,9000,106470,9000,104490,100.0
2021-10-11,540786,22887,209645,28034,258243,81.64
2021-10-11,540787,24231,1131346,32730,1525520,74.03
2021-10-11,540788,2155,163780,2564,197793,84.05
2021-10-11,540789,50233,107566,50233,107566,100.0
2021-10-11,540795,17912,1297725,25264,1828169,70.9
2021-10-11,540796,60482,3834559,61505,3901020,98.34
2021-10-11,540797,22077,3861268,50466,8927224,43.75
2021-10-11,540798,8055,652455,12798,1064255,62.94
2021-10-11,540821,151,1601,151,1600,100.0
2021-10-11,540823,722,20540,722,20540,100.0
2021-10-11,540824,18620,1086477,26401,1554591,70.53
2021-10-11,540829,1749,7504,1749,7210,100.0
2021-10-11,540850,10000,86600,10000,86540,100.0
2021-10-11,540874,52715,1254617,59595,1393718,88.46
2021-10-11,540879,24743,3034729,40417,4974509,61.22
2021-10-11,540900,32417,19631736,43274,26533993,74.91
2021-10-11,540901,30715,1399069,65918,2946460,46.6
2021-10-11,540902,3874,14124217,13297,48427821,29.13
2021-10-11,540935,511,1730144,1181,4008607,43.27
2021-10-11,540936,20023,220854,29111,324440,68.78
2021-10-11,540937,1200,433740,1200,433740,100.0
2021-10-11,540938,20000,150000,20000,139000,100.0
2021-10-11,540952,10000,70000,10000,70000,100.0
2021-10-11,540954,18424,703797,30796,1185908,59.83
2021-10-11,540955,33476,967457,48360,1395953,69.22
2021-10-11,540956,11305,1942765,18041,3057622,62.66
2021-10-11,540961,5541,588455,7840,844988,70.68
2021-10-11,540975,38238,8133223,80402,17234238,47.56
2021-10-11,540980,1,18000,1,18000,100.0
2021-10-11,541005,9175,745469,10317,839257,88.93
2021-10-11,541006,8000,192000,8000,200000,100.0
2021-10-11,541019,13656,9363237,28314,19580578,48.23
2021-10-11,541070,33,558,33,557,100.0
2021-10-11,541083,7000,1960000,9000,2485650,77.78
2021-10-11,541096,2079,778118,2079,778118,100.0
2021-10-11,541097,5270,5270000,6281,6280981,83.9
2021-10-11,541143,2811,1057780,6943,2608228,40.49
2021-10-11,541152,42000,2478000,42000,2480000,100.0
2021-10-11,541153,849175,288579259,1242618,420141091,68.34
2021-10-11,541154,8889,12125930,24661,33691343,36.04
2021-10-11,541161,1894036,37217808,1896157,37259485,99.89
2021-10-11,541163,2884,822950,5001,1441549,57.67
2021-10-11,541167,145051,200032582,195771,267228744,74.09
2021-10-11,541178,10000,106300,12000,127860,83.33
2021-10-11,541179,40240,32886140,98296,78991586,40.94
2021-10-11,541195,19864,3907249,50729,9997503,39.16
2021-10-11,541206,248000,27404000,368000,40396300,67.39
2021-10-11,541228,44000,672760,48000,732120,91.67
2021-10-11,541233,297586,16724334,1151680,64005574,25.84
2021-10-11,541269,3844,792825,5406,1118411,71.11
2021-10-11,541276,5000,378000,5000,378000,100.0
2021-10-11,541299,12000,306600,32000,847000,37.5
2021-10-11,541301,11035,3613963,19867,6526839,55.54
2021-10-11,541302,10000,395000,14000,558400,71.43
2021-10-11,541303,3000,79050,3000,79050,100.0
2021-10-11,541304,3750,380625,3750,380625,100.0
2021-10-11,541309,351,5459,481,7510,72.97
2021-10-11,541313,366,93279,533,135729,68.67
2021-10-11,541336,3191,915658,6465,1866570,49.36
2021-10-11,541337,3000,76500,3000,76500,100.0
2021-10-11,541347,126212,968519,126212,968519,100.0
2021-10-11,541353,19200,960960,22400,1123040,85.71
2021-10-11,541358,1250,412812,1250,412812,100.0
2021-10-11,541400,487,66512,487,66512,100.0
2021-10-11,541401,4000,5920,4000,5920,100.0
2021-10-11,541402,19200,2186880,25600,2869200,75.0
2021-10-11,541403,30638,13073235,48308,21030143,63.42
2021-10-11,541418,7125,795776,7125,795776,100.0
2021-10-11,541444,13665,357724,13665,357724,100.0
2021-10-11,541445,43200,1637280,57600,2172720,75.0
2021-10-11,541450,385273,453038197,399053,469621333,96.55
2021-10-11,541503,7,326,7,326,100.0
2021-10-11,541540,6195,8788227,11228,16102824,55.17
2021-10-11,541546,59265,48005,59265,48004,100.0
2021-10-11,541556,13371,3764606,23670,6699767,56.49
2021-10-11,541557,800,2656440,1320,4418773,60.61
2021-10-11,541578,4710,1429250,15210,4649418,30.97
2021-10-11,541601,1200,168960,1200,168960,100.0
2021-10-11,541627,3447,14189,3447,14189,100.0
2021-10-11,541634,625,23125,1888,69589,33.1
2021-10-11,541700,4255,2781281,9077,6049352,46.88
2021-10-11,541702,407,2915,407,2915,100.0
2021-10-11,541729,53366,154541927,56900,164834292,93.79
2021-10-11,541735,2846,43068,2846,43068,100.0
2021-10-11,541741,500,7350,500,7340,100.0
2021-10-11,541770,3523,2360939,4585,3063546,76.84
2021-10-11,541771,114587,216253,114587,216253,100.0
2021-10-11,541778,156331,34853997,238718,52541230,65.49
2021-10-11,541809,3573,158213,4999,221821,71.47
2021-10-11,541865,81347,12633190,132963,21020319,61.18
2021-10-11,541890,19868,30200,21868,33780,90.85
2021-10-11,541929,1544,232604,2096,317968,73.66
2021-10-11,541946,4496,4496000,4496,4496000,100.0
2021-10-11,541956,191859,8806329,390802,18038246,49.09
2021-10-11,541972,81,41308,82,41789,98.78
2021-10-11,541974,5343,8027591,9962,15140956,53.63
2021-10-11,541983,18000,144000,25000,198650,72.0
2021-10-11,541984,9200,140116,9200,140116,100.0
2021-10-11,541985,31,465,52,791,59.62
2021-10-11,541986,10000,110100,10000,110100,100.0
2021-10-11,541988,1097,3024813,3928,10906633,27.93
2021-10-11,541999,123,344,123,344,100.0
2021-10-11,542011,8642,1804018,17609,3675705,49.08
2021-10-11,542012,6900,1344810,32200,6279575,21.43
2021-10-11,542019,442,62433,706,99202,62.61
2021-10-11,542025,336000,299040,624000,556800,53.85
2021-10-11,542034,28558,4779182,41882,7028777,68.19
2021-10-11,542057,39905,2120951,53448,2831977,74.66
2021-10-11,542066,265167,369384441,265167,369384441,100.0
2021-10-11,542117,50,525,50,525,100.0
2021-10-11,542123,51,4335,51,4335,100.0
2021-10-11,542131,767,141435,921,170342,83.28
2021-10-11,542141,402217,113827411,409669,115283807,98.18
2021-10-11,542155,222000,552780,358000,894220,62.01
2021-10-11,542216,3279,6806713,6510,13550395,50.37
2021-10-11,542230,5,2200,5,2200,100.0
2021-10-11,542231,273970,528640,273970,528640,100.0
2021-10-11,542232,2140,192493,2537,225619,84.35
2021-10-11,542233,8381,528003,12979,815660,64.57
2021-10-11,542248,12000,361800,13200,403380,90.91
2021-10-11,542285,24000,1555200,24000,1579200,100.0
2021-10-11,542323,78101,11383221,113204,16882031,68.99
2021-10-11,542333,4823,4409428,9007,8303067,53.55
2021-10-11,542337,47150,6004553,99081,12802985,47.59
2021-10-11,542351,1538,1834604,1675,2018913,91.82
2021-10-11,542367,1678,682617,1678,682617,100.0
2021-10-11,542383,8000,418800,11200,591680,71.43
2021-10-11,542399,58187,14468198,163759,40376933,35.53
2021-10-11,542437,7274,1102739,18189,2785918,39.99
2021-10-11,542446,2951,35176,2951,35175,100.0
2021-10-11,542459,3600,131400,14400,529200,25.0
2021-10-11,542460,1954,1885415,3729,3659389,52.4
2021-10-11,542484,33989,11250359,85385,28674363,39.81
2021-10-11,542513,807,40213,860,43768,93.84
2021-10-11,542579,3002,114527,3208,122622,93.58
2021-10-11,542597,144347,56569590,581091,225608614,24.84
2021-10-11,542602,29173,10053891,39799,13843762,73.3
2021-10-11,542627,1596,15322,1596,16654,100.0
2021-10-11,542628,3000,110100,6000,221100,50.0
2021-10-11,542649,508203,15398551,990302,30413939,51.32
2021-10-11,542650,2214,6280786,12275,35107996,18.04
2021-10-11,542651,44552,15428358,82427,28481260,54.05
2021-10-11,542652,12470,31597733,58302,150922329,21.39
2021-10-11,542653,26000,78920,26000,78920,100.0
2021-10-11,542654,1000,332250,1000,332250,100.0
2021-10-11,542655,2271314,7919471,2271314,7919471,100.0
2021-10-11,542665,9769,12269864,17844,22412737,54.75
2021-10-11,542667,522,139769,522,139769,100.0
2021-10-11,542668,1500,129300,1500,134075,100.0
2021-10-11,542669,2693,104624,4148,161666,64.92
2021-10-11,542670,2283,119401,3721,195510,61.35
2021-10-11,542677,1735,10739,1735,10739,100.0
2021-10-11,542678,4000,81000,4000,81000,100.0
2021-10-11,542679,7888,119109,8718,131492,90.48
2021-10-11,542682,447,27117,447,27117,100.0
2021-10-11,542684,4792,759053,7957,1261936,60.22
2021-10-11,542685,7617,99479,7617,99479,100.0
2021-10-11,542694,3000,351000,3000,351000,100.0
2021-10-11,542724,13198,1434623,17814,1963678,74.09
2021-10-11,542725,18000,900000,99000,4943100,18.18
2021-10-11,542726,11455,100879603,19554,174762509,58.58
2021-10-11,542729,5236,1283082,7337,1820818,71.36
2021-10-11,542730,449,171258,508,193618,88.39
2021-10-11,542747,1726,85576,2087,105114,82.7
2021-10-11,542752,131484,160265848,224279,266912734,58.63
2021-10-11,542753,2956,680915,5902,1352203,50.08
2021-10-11,542758,179,35516,233,45752,76.82
2021-10-11,542759,4367,2437223,9738,5449356,44.84
2021-10-11,542760,338663,155666448,1291465,615811151,26.22
2021-10-11,542770,11840,362304,11840,362304,100.0
2021-10-11,542771,6000,83700,6000,83700,100.0
2021-10-11,542772,1399,2207762,2741,4284286,51.04
2021-10-11,542773,146640,17134884,257232,29773345,57.01
2021-10-11,542774,28114,923463,28114,923463,100.0
2021-10-11,542803,1340,26767,1340,26767,100.0
2021-10-11,542804,260,5668,265,4857,98.11
2021-10-11,542812,818,1710398,3044,6310017,26.87
2021-10-11,542817,1,4,1,3,100.0
2021-10-11,542830,58480,279116268,279708,1351725743,20.91
2021-10-11,542839,22708,19529,28288,25479,80.27
2021-10-11,542841,61503,254623,61504,254626,100.0
2021-10-11,542843,25,93,25,92,100.0
2021-10-11,542844,1121,2220,1222,2400,91.73
2021-10-11,542845,618,3622,684,4084,90.35
2021-10-11,542846,50,30,50,30,100.0
2021-10-11,542847,25180,20396,37026,29640,68.01
2021-10-11,542848,2,20,2,19,100.0
2021-10-11,542850,68000,1683000,78000,1828100,87.18
2021-10-11,542851,8512,762250,14896,1346385,57.14
2021-10-11,542852,7155,1087918,26113,4020173,27.4
2021-10-11,542857,4741,1597480,8412,2852264,56.36
2021-10-11,542862,2202,180895,24296,2007280,9.06
2021-10-11,542863,103,39432,220,83530,46.82
2021-10-11,542867,4971,1548716,9055,2823652,54.9
2021-10-11,542871,1442,3605,1943,4800,74.22
2021-10-11,542872,3012,6235,4913,9463,61.31
2021-10-11,542878,9,27,15,45,60.0
2021-10-11,542904,416656,8666445,768391,16022947,54.22
2021-10-11,542905,10874,4530651,10874,4530651,100.0
2021-10-11,542907,26364,19795410,56805,43305168,46.41
2021-10-11,542908,3,3448,4,4592,75.0
2021-10-11,542909,1212,1434257,1387,1638573,87.38
2021-10-11,542910,3000,48600,3000,48600,100.0
2021-10-11,542911,26,21706,26,21706,100.0
2021-10-11,542918,6000,670500,6000,670500,100.0
2021-10-11,542919,12346,443839,15963,577258,77.34
2021-10-11,542920,12391,5125538,24785,10289497,49.99
2021-10-11,542921,1460,175230,1783,212107,81.88
2021-10-11,542922,1689,734715,1750,754484,96.51
2021-10-11,542923,20000,170000,40000,320100,50.0
2021-10-11,542932,456793,12401930,616045,16513946,74.15
2021-10-11,542933,3105,1161891,3703,1347965,83.85
2021-10-11,542935,18000,255600,18000,247860,100.0
2021-10-11,542938,2629,126192,2629,126192,100.0
2021-10-11,542942,126,566,126,565,100.0
2021-10-11,542948,244,252,244,251,100.0
2021-10-11,542963,335,2942,340,2762,98.53
2021-10-11,542967,3123,23298,3124,25774,99.97
2021-10-11,542969,57952,159948,61616,169618,94.05
2021-10-11,543019,50,56,50,56,100.0
2021-10-11,543055,2633,3423,2633,3375,100.0
2021-10-11,543064,3109,1688654,6843,3758661,45.43
2021-10-11,543066,362593,411357010,460413,524665077,78.75
2021-10-11,543079,1101,4559,1101,4178,100.0
2021-10-11,543087,1,39,1,38,100.0
2021-10-11,543092,10,4,10,3,100.0
2021-10-11,543150,53067,81193,70987,106533,74.76
2021-10-11,543165,121,1190,121,1189,100.0
2021-10-11,543167,2382,5408,3331,7035,71.51
2021-10-11,543173,369,3694,549,5792,67.21
2021-10-11,543174,19040,57311,31446,95814,60.55
2021-10-11,543175,63988,187485,112091,313705,57.09
2021-10-11,543176,1133,8487,1690,13101,67.04
2021-10-11,543177,487,1384,487,1383,100.0
2021-10-11,543181,374,3142,634,5421,58.99
